ridership_id,trip_id,station_id,boardings,alightings
1265,1677,177,43,56
1266,1874,62,13,705
1267,5819,48,26,8
1268,559,10,19,53
1269,2230,97,60,7
1270,291,93,42,4
1271,2769,26,13,14
1272,241,152,25,28
1273,4805,214,59,52
1274,2404,1,30,19
1275,1651,87,36,40
1276,3399,87,15,15
1277,1822,204,24,14
1278,4240,93,30,17
1279,4957,26,37,20
1280,160,180,0,1
1281,2445,27,25,9
1282,3999,93,2,5
1283,3527,133,15,41
1284,3206,93,0,53
1285,1845,148,16,49
1286,3033,216,23,32
1287,5950,184,60,18
1288,2356,165,10,3
1289,865,196,41,58
1290,1151,55,10,0
1291,2852,27,38,33
1292,4948,2,-10,47
1293,919,219,31,49
1294,3740,88,7,58
1295,4739,42,24,52
1296,3877,163,22,705
1297,772,101,41,10
1298,5519,164,58,32
1299,2325,51,46,38
1300,2833,109,34,56
1301,5214,143,53,48
1302,1349,3,-9,56
1303,3983,21,56,1
1304,3142,201,43,21
1305,3997,97,48,18
1306,2388,202,9,46
1307,3843,30,43,58
1308,3587,76,21,13
1309,2430,94,37,23
1310,4587,14,3,9
1311,152,110,46,37
1312,3855,51,20,27
1313,2084,35,51,28
1314,4862,66,13,26
1315,312,201,39,1
1316,1307,67,20,3
1317,954,68,45,27
1318,3621,11,9,53
1319,50,113,18,7
1320,3506,4,10,11
1321,2750,83,58,58
1322,5394,21,12,16
1323,3688,108,11,11
1324,4719,89,19,59
1325,3031,69,43,2
1326,2027,115,39,2
1327,4501,69,35,10
1328,3651,49,39,13
1329,5006,191,25,39
1330,847,7,48,58
1331,4450,42,51,37
1332,5415,91,27,60
1333,499,201,53,60
1334,3166,72,46,26
1335,3929,97,16,29
1336,2914,98,10,21
1337,4548,67,,22
1338,5575,20,41,55
1339,2505,64,50,53
1340,4755,145,9,22
1341,128,149,37,56
1342,3539,31,0,9
1343,5150,86,48,53
1344,1954,136,43,54
1345,5600,86,9,0
1346,5510,186,34,48
1347,4624,31,34,48
1348,4611,203,54,678
1349,1522,136,54,13
1350,350,218,55,21
1351,3548,126,-9,56
1352,1844,208,3,14
1353,4320,75,1,6
1354,5222,122,29,50
1355,1166,179,44,55
1356,5298,32,47,1
1357,4011,26,37,681
1358,3974,76,58,48
1359,5789,72,1,54
1360,954,80,15,32
1361,3556,121,13,35
1362,2013,30,49,44
1363,2601,191,51,23
1364,3479,156,20,38
1365,5120,42,36,24
1366,3351,59,10,45
1367,1372,68,60,14
1368,352,49,43,55
1369,646,147,42,2
1370,3322,196,20,43
1371,895,68,4,43
1372,1567,6,57,28
1373,5341,220,14,9
1374,4154,114,24,51
1375,704,165,40,47
1376,2902,208,46,40
1377,847,121,50,0
1378,2196,48,55,15
1379,1969,114,16,46
1380,3789,64,34,2
1381,617,135,16,12
1382,1544,89,55,43
1383,978,207,27,47
1384,3392,32,4,6
1385,2351,119,24,59
1386,207,114,13,16
1387,3945,203,48,14
1388,2557,31,17,52
1389,2859,204,59,26
1390,3704,50,4,41
1391,3248,132,34,20
1392,3314,104,14,30
1393,155,4,34,55
1394,4952,69,14,35
1395,1021,77,35,42
1396,4155,189,56,6
1397,3552,3,33,33
1398,5553,203,60,16
1399,4164,176,39,2
1400,5497,34,18,18
1401,5863,48,35,33
1402,3541,17,29,13
1403,3093,9,59,60
1404,3748,56,48,51
1405,1652,21,16,36
1406,768,133,5,12
1407,1096,196,9,37
1408,4261,191,0,19
1409,5325,59,0,49
1410,4298,202,47,14
1411,918,168,5,25
1412,3379,66,37,11
1413,1619,144,44,26
1414,785,53,56,14
1415,3892,167,8,56
1416,5208,125,51,44
1417,846,143,4,23
1418,1701,169,37,11
1419,4128,137,15,2
1420,724,52,25,31
1421,421,167,15,15
1422,596,186,30,48
1423,3307,4,9,32
1424,4898,4,30,10
1425,5661,176,16,33
1426,32,87,44,1
1427,722,107,30,34
1428,4351,131,42,15
1429,5192,57,38,41
1430,5196,146,14,60
1431,475,199,35,57
1432,1506,202,28,41
1433,790,71,27,36
1434,4863,82,15,52
1435,4834,133,46,9
1436,1429,11,28,10
1437,4192,107,6,55
1438,2791,111,51,56
1439,1305,60,3,52
1440,4083,142,1,4
1441,2290,99,31,2
1442,2269,181,4,54
1443,8,66,18,28
1444,1299,10,35,12
1445,1050,73,35,28
1446,2702,104,11,13
1447,4461,166,35,27
1448,3930,57,51,51
1449,3704,118,26,1
1450,1543,157,56,41
1451,5248,17,45,15
1452,4662,150,3,27
1453,3888,75,4,44
1454,4496,65,41,14
1455,3402,104,59,45
1456,2021,122,47,53
1457,3412,200,5,57
1458,2232,91,14,21
1459,3946,183,31,56
1460,4611,36,44,39
1461,2779,130,14,26
1462,5580,206,32,58
1463,3603,75,19,34
1464,1362,49,48,39
1465,3092,10,18,8
1466,2658,2,11,22
1467,3195,128,40,3
1468,3928,208,33,11
1469,4815,143,34,58
1470,3261,195,-4,46
1471,3590,185,26,13
1472,4826,75,0,14
1473,4161,210,46,1
1474,4022,66,5,40
1475,5005,211,-7,60
1476,2612,82,-7,7
1477,833,158,52,37
1478,26,127,54,46
1479,1696,160,50,13
1480,1925,33,39,846
1481,3859,204,23,37
1482,2941,11,4,56
1483,3060,115,23,23
1484,2469,134,24,13
1485,4549,19,0,43
1486,4059,172,-6,48
1487,3231,16,55,56
1488,2577,123,13,33
1489,2326,30,3,36
1490,235,192,27,59
1491,954,105,56,51
1492,548,169,21,12
1493,3609,97,25,1
1494,1348,76,18,44
1495,4922,119,44,37
1496,694,76,13,14
1497,3171,159,28,21
1498,2966,68,-9,50
1499,1561,69,49,11
1500,3054,50,15,55
1501,1290,209,40,19
1502,4824,112,37,25
1503,412,140,45,50
1504,5947,209,43,7
1505,2624,133,35,2
1506,2369,164,1,12
1507,1828,79,33,28
1508,863,36,51,47
1509,4619,62,55,28
1510,1350,41,41,47
1511,1707,6,38,41
1512,2411,56,60,60
1513,1338,22,50,12
1514,5841,83,21,53
1515,5004,153,,58
1516,1520,88,25,24
1517,4564,125,8,60
1518,3126,165,13,60
1519,3660,135,12,28
1520,5304,175,23,6
1521,431,73,6,15
1522,3731,124,24,31
1523,4752,169,44,41
1524,1054,185,60,8
1525,4928,99,30,13
1526,4828,108,30,20
1527,3700,150,7,51
1528,4955,79,21,16
1529,1338,138,45,39
1530,2276,77,13,35
1531,4329,36,24,53
1532,3307,147,17,7
1533,3184,100,31,17
1534,4268,110,53,32
1535,4777,101,-8,55
1536,4246,109,14,36
1537,2434,32,34,44
1538,4785,10,47,46
1539,2338,157,3,43
1540,2385,67,29,17
1541,437,116,8,23
1542,2815,186,9,30
1543,523,16,38,21
1544,5319,42,35,30
1545,450,117,20,5
1546,2013,157,7,59
1547,60,62,28,34
1548,4579,8,14,20
1549,4902,156,44,7
1550,153,144,41,41
1551,4054,123,29,0
1552,3848,92,1,6
1553,5358,173,39,13
1554,4921,161,11,20
1555,3702,215,39,59
1556,3917,178,49,19
1557,3232,209,15,5
1558,3926,200,30,4
1559,1486,105,26,46
1560,4322,106,4,25
1561,1856,196,35,25
1562,4376,31,15,0
1563,1167,191,51,26
1564,5611,210,39,33
1565,224,157,16,25
1566,2268,146,31,660
1567,1844,101,19,17
1568,2036,210,16,36
1569,2354,27,8,6
1570,3116,44,3,57
1571,258,218,4,44
1572,4351,158,15,57
1573,4159,42,34,0
1574,5523,151,-4,52
1575,3157,83,1,18
1576,3272,135,27,39
1577,324,10,59,5
1578,1790,49,5,50
1579,1090,207,19,0
1580,1007,81,40,29
1581,5649,69,44,51
1582,3467,133,26,54
1583,1430,123,28,52
1584,4675,191,54,12
1585,1854,62,53,21
1586,5043,80,-9,9
1587,2194,66,50,20
1588,3099,22,26,55
1589,5477,45,56,36
1590,5857,198,23,3
1591,2305,17,0,13
1592,2515,17,40,41
1593,3989,63,42,11
1594,3020,212,8,13
1595,3507,95,44,57
1596,2306,110,47,4
1597,5400,205,3,14
1598,4438,72,47,26
1599,1422,112,16,19
1600,624,155,60,52
1601,5060,45,45,32
1602,939,77,43,13
1603,1737,87,56,52
1604,1476,88,40,45
1605,3521,33,53,34
1606,3464,207,-9,41
1607,694,214,48,15
1608,4152,73,45,29
1609,598,63,47,48
1610,356,119,43,17
1611,4121,189,20,1
1612,4389,36,,16
1613,2833,172,59,20
1614,3422,183,22,4
1615,3290,158,1,42
1616,3529,28,6,39
1617,5915,90,49,37
1618,5237,113,9,21
1619,9,60,7,20
1620,3102,80,14,48
1621,2051,70,57,53
1622,4482,5,44,20
1623,139,16,37,10
1624,5992,194,13,6
1625,392,121,35,31
1626,2804,176,12,519
1627,1966,195,17,40
1628,5182,54,60,11
1629,1304,100,9,1
1630,5582,94,49,45
1631,2837,186,24,52
1632,4137,78,38,31
1633,2828,188,59,28
1634,1800,214,51,14
1635,4935,149,49,18
1636,242,149,43,22
1637,4420,130,32,22
1638,4481,113,33,58
1639,4337,219,0,43
1640,2787,124,11,46
1641,4176,63,38,28
1642,100,175,54,4
1643,4608,111,52,23
1644,4822,220,49,43
1645,3312,194,50,40
1646,146,214,28,48
1647,3437,41,42,20
1648,3090,164,29,0
1649,1283,115,6,60
1650,5234,130,28,22
1651,2689,14,50,37
1652,262,171,8,2
1653,5432,33,2,16
1654,4796,13,56,29
1655,1706,149,1,40
1656,2128,137,16,30
1657,1558,158,10,2
1658,5154,204,16,52
1659,2203,4,43,30
1660,830,147,30,5
1661,5348,160,-2,43
1662,1482,15,48,12
1663,4001,47,39,43
1664,590,189,25,39
1665,2070,33,57,27
1666,5232,199,25,26
1667,2250,124,4,1
1668,4696,57,22,11
1669,3444,94,8,44
1670,4455,64,6,43
1671,1580,3,41,0
1672,3165,21,40,55
1673,1463,24,21,10
1674,383,16,53,31
1675,3140,97,45,44
1676,309,141,24,1
1677,1216,143,54,42
1678,3259,126,8,13
1679,2464,98,53,47
1680,2301,122,7,2
1681,3224,16,27,29
1682,1941,126,58,29
1683,5068,43,4,16
1684,966,11,3,29
1685,4982,7,32,42
1686,5085,208,60,53
1687,381,186,6,41
1688,500,189,22,49
1689,3809,164,55,43
1690,2712,139,40,23
1691,2988,116,37,1
1692,5993,58,25,40
1693,5966,82,40,37
1694,2290,197,31,59
1695,681,214,1,52
1696,5063,184,39,37
1697,1782,191,52,60
1698,2314,139,45,54
1699,1330,56,49,2
1700,2368,81,53,13
1701,1737,7,16,39
1702,1427,7,50,29
1703,18,7,9,25
1704,3839,90,21,16
1705,1658,208,45,49
1706,2381,203,45,5
1707,1728,136,8,21
1708,3860,219,52,9
1709,5200,52,3,12
1710,2859,130,10,5
1711,1436,100,14,43
1712,240,140,,58
1713,2116,142,59,53
1714,5225,4,34,56
1715,5845,110,56,44
1716,1363,198,23,655
1717,5752,60,3,25
1718,5583,213,49,29
1719,1040,24,6,8
1720,5754,104,-9,6
1721,777,218,42,55
1722,3405,110,14,58
1723,699,86,9,59
1724,1655,212,41,28
1725,103,116,48,0
1726,4376,106,33,41
1727,3434,189,53,19
1728,3873,61,22,55
1729,2547,110,35,36
1730,5209,120,18,11
1731,2602,118,28,59
1732,4776,214,36,40
1733,5878,124,51,48
1734,4691,96,5,24
1735,3161,9,14,46
1736,5473,167,15,42
1737,247,26,16,43
1738,5039,91,45,41
1739,5562,113,50,41
1740,2877,165,49,6
1741,3113,187,42,40
1742,1154,58,3,41
1743,4025,39,21,45
1744,617,180,5,23
1745,5263,156,45,22
1746,5153,220,14,14
1747,4138,199,18,5
1748,5599,209,37,43
1749,142,112,11,35
1750,4169,23,20,46
1751,3348,102,3,42
1752,1582,7,59,36
1753,2879,22,40,33
1754,1639,71,52,36
1755,2046,83,27,33
1756,4279,128,28,39
1757,2039,73,31,9
1758,5745,67,6,45
1759,3176,37,6,51
1760,2378,62,1,39
1761,4095,78,8,38
1762,1148,101,33,15
1763,4281,124,1,38
1764,5230,45,37,54
1765,3446,173,10,35
1766,332,143,19,22
1767,1265,97,8,28
1768,1686,58,6,55
1769,2766,134,6,8
1770,4591,120,25,25
1771,58,66,51,6
1772,2067,67,58,29
1773,5858,47,54,49
1774,3285,217,39,25
1775,2713,196,7,26
1776,546,123,23,4
1777,2028,96,44,42
1778,4534,77,20,16
1779,239,183,40,53
1780,5126,6,22,51
1781,2129,175,21,45
1782,357,125,26,26
1783,3766,133,19,7
1784,5460,64,7,11
1785,381,127,34,49
1786,2869,156,18,34
1787,1045,66,23,8
1788,4433,138,7,24
1789,5435,49,56,23
1790,2534,28,31,27
1791,2891,80,26,6
1792,809,27,41,49
1793,895,9,41,6
1794,3789,57,36,41
1795,652,162,10,53
1796,5344,61,60,51
1797,2052,73,35,57
1798,5524,26,8,29
1799,1110,114,31,44
1800,2636,99,41,32
1801,1595,212,-10,38
1802,788,175,28,18
1803,4669,65,0,58
1804,5383,50,1,50
1805,4407,153,46,10
1806,5204,12,55,25
1807,794,155,39,48
1808,4554,192,18,2
1809,4629,63,29,26
1810,1039,211,26,40
1811,3709,34,33,0
1812,1950,141,56,24
1813,1462,106,2,0
1814,2991,149,34,1
1815,985,135,49,35
1816,57,179,-4,0
1817,3737,138,9,34
1818,4292,189,30,40
1819,5936,168,54,40
1820,1562,3,29,4
1821,4444,17,57,48
1822,1394,43,13,55
1823,3829,97,60,41
1824,925,94,17,4
1825,5709,18,,35
1826,22,215,49,43
1827,3722,188,8,39
1828,5690,153,19,54
1829,1268,170,35,26
1830,4407,197,54,15
1831,1373,181,56,24
1832,4773,198,57,40
1833,3993,166,41,17
1834,2877,156,5,3
1835,1882,62,23,23
1836,4131,90,29,54
1837,4223,167,14,16
1838,1766,166,33,52
1839,3561,21,42,664
1840,4548,125,-3,13
1841,4809,105,5,17
1842,4928,172,48,3
1843,5542,220,52,59
1844,529,110,29,36
1845,5396,41,41,2
1846,4881,200,58,32
1847,5986,177,6,17
1848,2157,139,5,51
1849,5047,31,30,40
1850,2291,87,50,33
1851,3963,70,,16
1852,362,148,55,11
1853,4528,200,33,25
1854,4425,216,1,56
1855,1519,6,53,3
1856,5424,6,22,29
1857,659,146,57,31
1858,1723,196,42,42
1859,3657,83,43,9
1860,5054,33,21,22
1861,5714,195,23,55
1862,4098,7,44,44
1863,3477,210,-2,46
1864,2781,178,41,35
1865,1730,98,54,9
1866,1534,76,39,41
1867,2339,201,30,569
1868,2826,30,36,833
1869,3674,36,19,44
1870,3482,13,39,60
1871,3876,177,31,57
1872,2354,137,30,31
1873,3165,63,60,57
1874,5622,137,13,21
1875,5484,138,38,1
1876,775,220,,43
1877,5867,177,53,26
1878,5251,118,19,40
1879,660,130,0,52
1880,1103,12,43,9
1881,127,81,49,55
1882,2821,117,15,13
1883,3545,143,49,41
1884,4107,218,30,24
1885,3681,93,46,22
1886,2719,131,26,35
1887,3148,139,23,1
1888,3492,196,24,17
1889,4104,123,33,10
1890,2539,131,30,7
1891,421,14,11,21
1892,3320,165,16,21
1893,1956,74,28,39
1894,1117,150,16,40
1895,4168,74,-2,29
1896,5648,179,19,841
1897,3160,55,48,12
1898,3502,155,58,21
1899,538,134,6,37
1900,989,51,34,41
1901,2982,168,39,22
1902,2289,42,11,36
1903,846,171,12,15
1904,5306,39,18,4
1905,5035,118,54,56
1906,714,21,33,0
1907,5848,178,24,28
1908,3775,76,60,52
1909,423,213,16,34
1910,21,152,33,21
1911,3593,26,16,14
1912,4698,198,17,30
1913,4952,53,40,19
1914,3199,179,60,33
1915,1739,184,32,26
1916,5177,189,5,44
1917,5451,124,51,29
1918,5958,81,,43
1919,2400,49,5,50
1920,5198,82,10,46
1921,5688,115,53,36
1922,5245,202,1,55
1923,5434,17,-6,26
1924,5710,217,31,19
1925,5147,205,34,48
1926,2753,160,23,34
1927,3620,109,36,20
1928,771,164,10,26
1929,1861,9,31,33
1930,1718,28,50,33
1931,1981,90,37,58
1932,1402,189,15,48
1933,2144,84,37,45
1934,1446,208,23,44
1935,1484,74,22,20
1936,636,27,49,24
1937,5730,120,17,49
1938,842,201,18,38
1939,3373,52,8,31
1940,1261,53,6,29
1941,273,34,33,47
1942,3116,1,49,40
1943,3178,60,53,18
1944,1701,72,-7,26
1945,1705,63,46,23
1946,605,182,25,40
1947,4484,170,60,587
1948,2710,39,6,23
1949,723,69,43,40
1950,1866,90,54,55
1951,1071,167,12,42
1952,4157,94,2,16
1953,5400,80,34,23
1954,421,163,56,48
1955,5919,63,21,18
1956,1260,44,16,2
1957,5934,93,51,52
1958,373,196,25,57
1959,950,58,-6,1
1960,5375,136,58,38
1961,2981,217,40,10
1962,422,130,31,2
1963,3432,144,50,57
1964,5445,58,14,21
1965,2931,103,15,32
1966,4546,17,33,49
1967,2136,54,39,36
1968,2434,136,50,24
1969,347,12,55,22
1970,4001,183,13,52
1971,1659,135,0,29
1972,1764,33,25,40
1973,4736,173,18,0
1974,3736,95,1,6
1975,2578,4,21,26
1976,3209,89,50,20
1977,5014,163,47,2
1978,2647,137,59,25
1979,4071,203,47,45
1980,1342,52,10,18
1981,2065,62,1,3
1982,5655,17,36,6
1983,3520,219,36,30
1984,826,190,54,15
1985,1984,88,37,5
1986,745,217,19,45
1987,405,215,9,35
1988,1095,209,9,13
1989,3369,174,54,58
1990,989,70,0,45
1991,5211,74,59,21
1992,1194,67,47,38
1993,2354,62,1,9
1994,1078,199,-2,3
1995,1563,34,28,33
1996,1404,140,42,43
1997,5426,61,21,3
1998,4001,146,6,45
1999,2750,59,48,10
2000,3119,30,40,60
2001,3366,48,37,17
2002,5705,133,17,26
2003,3079,74,3,57
2004,4884,117,29,37
2005,1766,97,4,57
2006,4521,49,0,41
2007,4895,14,25,15
2008,1946,97,3,8
2009,1538,32,46,21
2010,5932,42,26,4
2011,1621,110,11,37
2012,2632,208,38,42
2013,3856,182,28,55
2014,4456,186,47,11
2015,1592,129,9,4
2016,1362,153,10,10
2017,1316,136,54,14
2018,5905,202,5,12
2019,2666,46,46,10
2020,4927,8,24,9
2021,225,198,37,55
2022,348,185,43,6
2023,2452,20,10,19
2024,1315,48,37,9
2025,3029,100,28,840
2026,5285,146,14,36
2027,5713,165,22,2
2028,1281,178,39,44
2029,5266,118,17,7
2030,1612,220,21,35
2031,5959,60,13,45
2032,4166,165,60,37
2033,5113,21,46,57
2034,4993,6,21,15
2035,4746,164,47,17
2036,3951,93,,22
2037,5729,48,22,51
2038,1058,58,11,47
2039,1566,4,-7,30
2040,574,143,27,38
2041,4121,212,19,25
2042,2336,120,46,40
2043,1378,191,39,6
2044,2045,190,23,41
2045,2975,11,35,40
2046,4681,35,42,53
2047,5412,1,47,11
2048,1067,174,43,23
2049,5204,172,45,16
2050,847,204,7,47
2051,3015,91,47,26
2052,2485,19,9,27
2053,3652,108,57,41
2054,5304,146,52,16
2055,2565,146,25,19
2056,2035,52,27,52
2057,2368,216,49,20
2058,5859,40,1,27
2059,5952,188,14,8
2060,5194,18,18,14
2061,481,179,42,57
2062,1702,123,4,22
2063,5827,69,12,50
2064,4987,17,21,43
2065,3370,137,15,41
2066,5072,189,23,15
2067,640,192,11,10
2068,1339,189,55,49
2069,4805,114,18,28
2070,506,112,28,41
2071,3124,75,18,10
2072,5139,60,2,29
2073,246,118,33,5
2074,5995,18,46,2
2075,2412,215,18,33
2076,3047,101,38,40
2077,1056,27,7,47
2078,2519,184,-5,41
2079,2099,150,,52
2080,5924,16,28,10
2081,5634,19,46,53
2082,4670,45,1,18
2083,1704,5,45,26
2084,2171,22,,4
2085,329,172,54,17
2086,1696,20,1,51
2087,77,56,5,23
2088,4208,117,35,712
2089,127,198,27,28
2090,2931,166,7,17
2091,4280,59,22,59
2092,3303,6,36,22
2093,5894,34,59,29
2094,5614,40,4,21
2095,4423,100,7,6
2096,1001,31,5,58
2097,1427,186,30,54
2098,1703,193,23,39
2099,917,10,25,6
2100,3456,84,0,40
2101,5715,128,11,60
2102,1765,32,54,602
2103,4090,20,-3,9
2104,2638,188,2,34
2105,2509,83,52,46
2106,2463,6,35,33
2107,283,190,39,27
2108,1052,82,49,60
2109,1924,105,2,6
2110,4771,189,41,39
2111,610,214,55,37
2112,5777,215,,49
2113,4875,157,43,32
2114,5889,160,28,60
2115,4811,35,42,44
2116,5267,48,33,33
2117,2506,188,4,21
2118,2105,160,9,51
2119,5210,50,19,45
2120,361,39,25,27
2121,1424,123,15,34
2122,3552,161,38,54
2123,3583,72,35,4
2124,308,86,4,60
2125,4633,164,46,8
2126,3837,38,52,17
2127,3491,127,30,31
2128,1914,170,24,29
2129,546,3,31,0
2130,1104,65,3,32
2131,1828,163,22,5
2132,1794,49,47,48
2133,2912,117,,11
2134,1477,172,15,50
2135,688,213,45,24
2136,133,22,28,52
2137,1238,151,51,20
2138,5565,36,24,41
2139,3287,15,56,43
2140,3429,151,27,49
2141,717,218,1,35
2142,5517,62,39,1
2143,1479,169,41,42
2144,3912,101,57,30
2145,3376,6,49,33
2146,1694,56,52,37
2147,2839,12,25,25
2148,5266,127,27,0
2149,2789,91,1,33
2150,5314,10,21,53
2151,5561,156,3,35
2152,3409,161,39,11
2153,5668,182,37,48
2154,293,90,23,57
2155,2417,80,51,4
2156,2359,199,4,54
2157,1731,107,,25
2158,106,179,11,38
2159,4788,157,2,28
2160,4762,31,48,40
2161,2544,157,56,34
2162,4042,134,-3,39
2163,768,116,28,17
2164,5698,24,7,49
2165,3596,86,23,1
2166,5472,203,2,17
2167,4045,87,41,55
2168,862,86,52,28
2169,5447,34,57,11
2170,430,184,34,15
2171,3225,10,58,12
2172,483,55,27,31
2173,3518,114,54,23
2174,3867,95,54,13
2175,2663,20,56,20
2176,5419,179,31,18
2177,1120,128,0,33
2178,465,118,34,2
2179,5859,7,13,31
2180,18,30,0,15
2181,46,129,9,54
2182,794,209,-10,25
2183,202,148,29,22
2184,4262,137,51,50
2185,3282,103,-7,36
2186,2136,80,17,57
2187,2300,58,50,37
2188,5501,181,57,56
2189,614,112,41,9
2190,1384,120,44,53
2191,1084,111,6,1
2192,5310,203,54,870
2193,3126,5,47,54
2194,5323,78,54,50
2195,5907,85,37,9
2196,5795,136,37,20
2197,4155,207,25,57
2198,5119,148,57,13
2199,5478,150,28,17
2200,4969,17,34,2
2201,4433,76,35,28
2202,5235,78,19,16
2203,5867,217,14,42
2204,3615,60,24,49
2205,304,159,54,3
2206,3592,87,14,49
2207,4939,79,28,25
2208,858,136,45,13
2209,1473,182,-5,1
2210,4864,43,41,31
2211,2801,41,54,12
2212,5935,169,5,20
2213,1308,29,48,52
2214,3304,189,0,52
2215,4986,105,-7,5
2216,2600,130,56,39
2217,5552,41,45,19
2218,3028,217,26,23
2219,4724,56,35,52
2220,5755,164,58,2
2221,2463,185,18,40
2222,5648,60,56,36
2223,1587,135,56,57
2224,2079,97,60,24
2225,186,134,7,16
2226,4351,101,2,8
2227,3314,204,21,14
2228,4554,182,57,14
2229,2823,170,59,508
2230,3820,154,51,6
2231,2388,181,33,44
2232,3481,6,4,22
2233,5823,196,40,51
2234,1956,71,51,20
2235,4966,136,9,38
2236,2061,89,17,48
2237,1710,52,49,31
2238,886,78,41,31
2239,5804,79,9,56
2240,3751,206,58,19
2241,1089,12,52,12
2242,5516,16,41,45
2243,3632,131,27,28
2244,2728,86,0,2
2245,1558,192,20,30
2246,5219,162,57,52
2247,489,167,14,25
2248,1712,56,24,4
2249,2075,121,17,5
2250,764,213,27,47
2251,5045,81,27,26
2252,5254,71,32,56
2253,5657,41,44,16
2254,3413,78,34,21
2255,4322,42,44,28
2256,4059,122,12,3
2257,560,67,55,58
2258,656,127,42,16
2259,4879,97,19,1
2260,494,16,52,46
2261,2683,106,43,32
2262,5545,85,59,38
2263,3495,213,8,28
2264,5128,207,35,30
2265,3133,85,16,0
2266,2439,121,48,7
2267,938,50,28,17
2268,54,200,8,34
2269,1339,108,52,22
2270,5283,198,27,21
2271,1825,171,24,30
2272,1465,117,23,48
2273,5524,212,16,0
2274,2499,150,40,32
2275,4690,64,38,28
2276,2933,85,15,25
2277,5148,44,,43
2278,4739,68,28,2
2279,2130,127,55,25
2280,5806,179,12,39
2281,5800,219,0,4
2282,5969,168,29,24
2283,4970,43,53,28
2284,1967,131,34,21
2285,1203,133,28,4
2286,2894,197,44,33
2287,5337,167,49,17
2288,1077,211,37,39
2289,3819,184,15,35
2290,2215,217,11,51
2291,1277,158,57,49
2292,4388,196,0,19
2293,4224,135,24,44
2294,5144,159,45,35
2295,384,139,45,28
2296,2089,169,11,31
2297,3598,207,29,6
2298,3649,141,29,12
2299,4400,22,21,56
2300,3307,41,4,47
2301,3098,122,54,5
2302,4322,185,31,12
2303,165,179,40,13
2304,4663,177,53,7
2305,3403,199,45,7
2306,2546,192,43,42
2307,5935,140,33,46
2308,5999,111,30,56
2309,1412,189,4,32
2310,2557,119,36,40
2311,1032,66,31,25
2312,4523,109,28,2
2313,3735,27,25,53
2314,5226,69,33,42
2315,3771,157,9,21
2316,3036,178,11,12
2317,1240,153,32,3
2318,213,201,39,12
2319,575,58,49,28
2320,2795,69,8,18
2321,786,17,22,56
2322,1522,220,11,60
2323,928,212,36,21
2324,755,201,38,0
2325,214,112,29,30
2326,5468,156,12,52
2327,1717,25,50,54
2328,2440,81,15,35
2329,3279,76,10,22
2330,67,219,14,23
2331,5689,189,47,46
2332,3885,23,2,6
2333,2457,179,25,28
2334,4881,18,18,37
2335,4959,92,54,36
2336,3679,121,2,14
2337,3933,1,23,27
2338,5944,33,23,35
2339,337,18,57,17
2340,1773,85,19,23
2341,1581,202,25,55
2342,4181,132,43,51
2343,1888,112,32,27
2344,5184,219,53,19
2345,2556,185,19,57
2346,960,8,42,25
2347,1590,193,8,50
2348,3674,195,12,36
2349,223,97,52,45
2350,2251,36,55,37
2351,5047,157,55,8
2352,734,158,53,11
2353,2152,55,41,48
2354,2796,13,27,38
2355,4436,44,3,36
2356,1697,129,30,8
2357,774,36,59,1
2358,1238,186,37,39
2359,4813,194,52,38
2360,336,27,-6,56
2361,5093,90,60,19
2362,3489,21,27,35
2363,499,186,40,24
2364,1946,10,19,46
2365,253,2,55,20
2366,5710,70,55,26
2367,650,206,44,49
2368,2247,55,58,15
2369,2931,127,16,12
2370,5888,28,7,58
2371,2180,148,21,39
2372,5371,166,39,8
2373,5599,122,38,47
2374,4886,98,53,56
2375,5390,13,38,55
2376,3108,75,4,31
2377,2597,180,-6,8
2378,4702,78,34,40
2379,3260,7,57,36
2380,611,108,-2,33
2381,2788,211,42,13
2382,3411,5,39,24
2383,4985,77,23,40
2384,1603,168,17,57
2385,1701,33,3,0
2386,3392,9,60,7
2387,2743,52,51,40
2388,238,92,14,11
2389,2818,111,47,11
2390,5548,144,34,47
2391,5300,177,-5,34
2392,4882,127,2,16
2393,4517,180,21,20
2394,797,175,25,36
2395,1336,184,18,2
2396,5232,116,48,50
2397,2370,26,5,58
2398,1679,95,12,36
2399,13,61,32,41
2400,603,178,25,52
2401,4077,113,43,1
2402,5556,93,9,4
2403,2722,174,32,54
2404,4348,184,2,16
2405,1550,156,16,9
2406,268,203,32,43
2407,4809,37,20,49
2408,4423,213,40,20
2409,1638,156,45,52
2410,370,50,30,1
2411,3863,53,48,5
2412,3017,142,50,35
2413,5264,177,19,33
2414,5669,16,29,16
2415,4516,20,51,12
2416,184,186,37,22
2417,964,71,,20
2418,589,142,6,15
2419,5813,99,4,31
2420,20,10,17,32
2421,2494,187,42,6
2422,1108,175,12,42
2423,849,3,55,46
2424,5558,84,10,20
2425,2040,180,36,24
2426,2959,111,5,17
